id,Exited
165034,0.01081353128637401
165035,0.7770206579224137
165036,0.049855572195087405
165037,0.28951563467705754
165038,0.43117865583551396
165039,0.011226812014861236
165040,0.03029935740811138
165041,0.05570513953205347
165042,0.5587708016568597
165043,0.012399211818020776
165044,0.12572901977795534
165045,0.04839021879226842
165046,0.0055425930156699
165047,0.2620523105868229
165048,0.6404263302114226
165049,0.047482593328138825
165050,0.034439313248326345
165051,0.33486275112386754
165052,0.023360817155960143
165053,0.1067400421419856
165054,0.0305733641493525
165055,0.1453479636318117
165056,0.26614712827791237
165057,0.0122268604366701
165058,0.5379489673171544
165059,0.1826000821612203
165060,0.9048010455486162
165061,0.39066977628387045
165062,0.21568203049830734
165063,0.3597959178067391
165064,0.03577002046135892
165065,0.05686928736777876
165066,0.18983265564409868
165067,0.15225721417822266
165068,0.06788587348230869
165069,0.014367436623147588
165070,0.6825974783080034
165071,0.04683629982402933
165072,0.1078700487347731
165073,0.8401050533232504
165074,0.6143702723941986
165075,0.2556109013560858
165076,0.13226425202711717
165077,0.013721547615836587
165078,0.4238148249389524
165079,0.19535978758695566
165080,0.01870833386564067
165081,0.01289329386288233
165082,0.004399193003397183
165083,0.49480871908995844
165084,0.047552245189577944
165085,0.007388884095512456
165086,0.00891706687194303
165087,0.47053749284939117
165088,0.03806745377212999
165089,0.15147669433547967
165090,0.12241945702381431
165091,0.021808137378186737
165092,0.04005664139258859
165093,0.18202953106766465
165094,0.01785315423508099
165095,0.0747043166654757
165096,0.26258687764869226
165097,0.1390533865455853
165098,0.02230561876966595
165099,0.016052498698419574
165100,0.83059994865972
165101,0.014980852674692345
165102,0.07871990178638795
165103,0.019493941513727117
165104,0.26869967071294204
165105,0.5394831697418248
165106,0.4984918022526858
165107,0.05150165494696256
165108,0.00560096773494582
165109,0.5931235048959164
165110,0.07845752152662659
165111,0.09268605375948315
165112,0.1194517333360418
165113,0.030715854066651987
165114,0.0211360790918896
165115,0.03584502611103802
165116,0.38734443936807417
165117,0.056736915099197406
165118,0.4118734495291511
165119,0.1483582846045718
165120,0.11382932662494849
165121,0.2592947788266667
165122,0.21643050657840357
165123,0.09066966191789658
165124,0.32194259185983626
165125,0.03763344853786003
165126,0.03515287309002756
165127,0.02061058272384925
165128,0.02368977897050998
165129,0.01820856288267836
165130,0.9999911091879505
165131,0.011146343116862733
165132,0.391595403308812
165133,0.15084628993668678
165134,0.022232952123856172
165135,0.08518447920542917
165136,0.00638233119630866
165137,0.6511467436704679
165138,0.6988316102707333
165139,0.6938222734648254
165140,0.1407561657175087
165141,0.04206817245514337
165142,0.0083370141291655
165143,0.120483292962025
165144,0.26213430793911485
165145,0.5121755380649837
165146,0.2467728506480919
165147,0.0834184266976972
165148,0.10971377917655947
165149,0.035284632238212196
165150,0.0067661732142129125
165151,0.6306199519756155
165152,0.4673265816685582
165153,0.012068732440512963
165154,0.035439271281080445
165155,0.029194619743611608
165156,0.015556268940596482
165157,0.03861800855278347
165158,0.36869724597350856
165159,0.1213508423396776
165160,0.01355562992269854
165161,0.027144861825494946
165162,0.7391308323426291
165163,0.03378313783193099
165164,0.035997918946724834
165165,0.16867712112278865
165166,0.9200309326799181
165167,0.06725050207345139
165168,0.04676838675873053
165169,0.06991954025058525
165170,0.12189844374291095
165171,0.06485958412852993
165172,0.4663302535576082
165173,0.1134314300047336
165174,0.026758460761930152
165175,0.1502380959413208
165176,0.033033520070881055
165177,0.02814427917838646
165178,0.307972287360099
165179,0.6945232538288648
165180,0.037360031520686954
165181,0.839090149861268
165182,0.1878842338772745
165183,0.016817657427771047
165184,0.07815672726155194
165185,0.04642851844443587
165186,0.014473283338407143
165187,0.9338268370029907
165188,0.9197606522768165
165189,0.02856353528031161
165190,0.01589665793532004
165191,0.1676998333128251
165192,0.21860427671510618
165193,0.11246390448285692
165194,0.24073918608955702
165195,0.07975098792409445
165196,0.34679805359683813
165197,0.8028840057964709
165198,0.6411232721996586
165199,0.0526651100379566
165200,0.4388329858419952
165201,0.7279353729059512
165202,0.7692745697704734
165203,0.6518617834695911
165204,0.5817253012856847
165205,0.03669748253473584
165206,0.15432032726058723
165207,0.08399582990234727
165208,0.01977761223672107
165209,0.22869835639840325
165210,0.3042517880964795
165211,0.8550634033221965
165212,0.035516299734434216
165213,0.00276947071011388
165214,0.8598723113271414
165215,0.39839190746562225
165216,0.08046428627718695
165217,0.009168106656423416
165218,0.014089094807694718
165219,0.8539442048218977
165220,0.37467905836279797
165221,0.11602045562944695
165222,0.2169097071958676
165223,0.10466123738866555
165224,0.029929950682801965
165225,0.8324754143618904
165226,0.7308247291034723
165227,0.262702004322717
165228,0.26865581865491994
165229,0.17073999132532272
165230,0.9555546416947915
165231,0.021421403067596465
165232,0.005645407742708144
165233,0.09286272719260454
165234,0.12124790868692537
165235,0.02298493295304881
165236,0.5659152613419676
165237,0.006929320047317254
165238,0.10259145219170118
165239,0.0352046962473445
165240,0.017096056754166308
165241,0.007714817992806369
165242,0.27456777227796964
165243,0.054666865002848335
165244,0.7996263910410486
165245,0.00980358709884622
165246,0.09437657631980205
165247,0.034753306941853204
165248,0.06442986381695258
165249,0.2757116284127009
165250,0.02257205424551804
165251,0.016648002461318416
165252,0.4562966524255951
165253,0.18731096687120774
165254,0.031072036507690397
165255,0.172628825043308
165256,0.35376775539241684
165257,0.07135619166456166
165258,0.20436595224382656
165259,0.5267732488082338
165260,0.6730265852742358
165261,0.7891782165476001
165262,0.4796154765051941
165263,0.017510980157599575
165264,0.018371223305765898
165265,0.014025416901605628
165266,0.006362160641562507
165267,0.3781237690841043
165268,0.11281147630021338
165269,0.4720106220867774
165270,0.4655565060922103
165271,0.03643142902580711
165272,0.9721329580611501
165273,0.06358422307933537
165274,0.059768979402142874
165275,0.20535638071110116
165276,0.06203160328666621
165277,0.4488557917577865
165278,0.8599690756464398
165279,0.10726619433402984
165280,0.02333667945497488
165281,0.01663769561979084
165282,0.10478994576622452
165283,0.01007748987224334
165284,0.37982506607068434
165285,0.11478533606180612
165286,0.09139093290028531
165287,0.021746881095666987
165288,0.04112705866537833
165289,0.0203841607452066
165290,0.030220705546665734
165291,0.07640659852997383
165292,0.10716864714962056
165293,0.6542346839941336
165294,0.010651886915655577
165295,0.17375995796345553
165296,0.044605016957997484
165297,0.03519203496465479
165298,0.009696436315140623
165299,0.03308142306733873
165300,0.6462327941315946
165301,0.07073063264935656
165302,0.4634800144112322
165303,0.06221386666747169
165304,0.0029024091963189428
165305,0.007938166512591879
165306,0.018581318759002426
165307,0.1753512875307223
165308,0.03180457823091938
165309,0.15545191252673832
165310,0.08365649324282136
165311,0.10401975620838085
165312,0.7684090881854911
165313,0.043707888614954726
165314,0.05059961720404794
165315,0.18817752916675498
165316,0.1620278372848863
165317,0.007148274994095301
165318,0.669010504417311
165319,0.11003313742674684
165320,0.05267614379454995
165321,0.07542119222153076
165322,0.015719804421930356
165323,0.0842697371503555
165324,0.08164875423483994
165325,0.3536567702056373
165326,0.514746962713371
165327,0.18345496264385158
165328,0.09556564481723691
165329,0.02534875481728299
165330,0.15521412404247406
165331,0.047646592008992635
165332,0.6136856308425018
165333,0.011996756177299792
165334,0.008928721711634852
165335,0.0343091487324656
165336,0.15723653782680122
165337,0.24200617763436483
165338,0.2777573722547166
165339,0.2941221734944267
165340,0.06964459477489565
165341,0.02750782352406526
165342,0.0344793634620995
165343,0.006936662094717619
165344,0.02251122166817514
165345,0.07882786849227207
165346,0.9352574977323186
165347,0.29795462628349234
165348,0.08767871761316196
165349,0.07788209718310586
165350,0.007540664970176636
165351,0.15384742596081283
165352,0.06082065444462725
165353,0.0121448281163072
165354,0.07982292014407193
165355,0.012583307849492752
165356,0.030305039351729884
165357,0.07718745980757544
165358,0.18369735690280858
165359,0.02918664943905993
165360,0.6694406966897682
165361,0.07472582240805219
165362,0.5942229903030999
165363,0.18085199106463518
165364,0.03225095651164905
165365,0.8032672317030477
165366,0.006752059296795998
165367,0.14579008584633013
165368,0.1431833530724014
165369,0.7499811256456881
165370,0.1635907121501731
165371,0.0045385643000623345
165372,0.07901490074864044
165373,0.03914083089142405
165374,0.5736899747761084
165375,0.008395092577294013
165376,0.029251572500320983
165377,0.00701456891031045
165378,0.20036389445090233
165379,0.054943340367476806
165380,0.16346485843237307
165381,0.050609929797399936
165382,0.007623663162230159
165383,0.014803691919041202
165384,0.05632760778656729
165385,0.19594551900835866
165386,0.7089165083705089
165387,0.020401111311587037
165388,0.25308754646149045
165389,0.13088675684169396
165390,0.4361870150537512
165391,0.011912270571856868
165392,0.03749705058831126
165393,0.04579882994712333
165394,0.16664727386903858
165395,0.005846164175135082
165396,0.05577403033800104
165397,0.02214423282361052
165398,0.5756095615085626
165399,0.09912922710769112
165400,0.06795111470093809
165401,0.10142471742475076
165402,0.22621971363160492
165403,0.042464082249128565
165404,0.08667056856973562
165405,0.23736839573979202
165406,0.04843285837650425
165407,0.08073590440094928
165408,0.24143915711653383
165409,0.010533958479762427
165410,0.019230072279853107
165411,0.025340734936542115
165412,0.03364009563331445
165413,0.007423696711200284
165414,0.05048498513623513
165415,0.11814777999214593
165416,0.8074155347091965
165417,0.012054348924673261
165418,0.02742518351079457
165419,0.7487377165646947
165420,0.049916697333184594
165421,0.5244518361055198
165422,0.023251719264466564
165423,0.01831185959376235
165424,0.0187430266623003
165425,0.669514493303365
165426,0.08650093572673892
165427,0.047574272616026536
165428,0.2881041995893417
165429,0.46160725749138654
165430,0.042622582006372874
165431,0.093851006709058
165432,0.3126049247101896
165433,0.939953327206812
165434,0.8113761018007009
165435,0.20393657995045233
165436,0.2643243319656952
165437,0.010340732022036125
165438,0.012569421826381629
165439,0.14889207966108436
165440,0.6991153762681351
165441,0.6252243509008478
165442,0.05044750540887592
165443,0.01755184992453133
165444,0.060282820692621836
165445,0.04584561619407717
165446,0.07715067058152715
165447,0.01641282484319966
165448,0.12984368857009806
165449,0.00989271428741653
165450,0.023111455600116036
165451,0.01958962000374069
165452,0.6116271965539362
165453,0.07585849937005978
165454,0.5865424032954518
165455,0.09054097060788004
165456,0.5035396380624659
165457,0.6908971444970098
165458,0.018810618759954493
165459,0.010104222010823186
165460,0.041872222352742
165461,0.054529134926446225
165462,0.05614695132556309
165463,0.06037868015183328
165464,0.1360643779993224
165465,0.7206537280423899
165466,0.018056445150213665
165467,0.10672563369525695
165468,0.1800827938745715
165469,0.12515986160621204
165470,0.10661694173784662
165471,0.3229525851683063
165472,0.013602925584261589
165473,0.06230532021484909
165474,0.39316477210097667
165475,0.0687581277882427
165476,0.04381691104295136
165477,0.13947351721247353
165478,0.20993066065301227
165479,0.2224004009130659
165480,0.050544308899967215
165481,0.9180337531071548
165482,0.01568327174173609
165483,0.11591470077657216
165484,0.05201953964962728
165485,0.3123418626263578
165486,0.14126059827444307
165487,0.09618389588729864
165488,0.0440325821603628
165489,0.03357080977594928
165490,0.016903191851289957
165491,0.1055595893388527
165492,0.1428618219263698
165493,0.19675707766914172
165494,0.021715574735907673
165495,0.3745894832990861
